date,AALBERTS - TURNOVER BY VOLUME,AALBERTS - COMMON SHARES OUTSTANDING,AALBERTS - AALBERTS - SHARES OUTSTANDING,ABN AMRO BANK - TURNOVER BY VOLUME,ABN AMRO BANK - COMMON SHARES OUTSTANDING,ABN AMRO BANK - ABN AMRO BANK - SHARES OUTSTANDING,ACCSYS TECHNOLOGIES(AMS) - TURNOVER BY VOLUME,ACCSYS TECHNOLOGIES(AMS) - COMMON SHARES OUTSTANDING,#ERROR,ACOMO - TURNOVER BY VOLUME,ACOMO - COMMON SHARES OUTSTANDING,ACOMO - ACOMO - SHARES OUTSTANDING,ADYEN - TURNOVER BY VOLUME,ADYEN - COMMON SHARES OUTSTANDING,ADYEN - ADYEN - SHARES OUTSTANDING,AEDIFICA - TURNOVER BY VOLUME,AEDIFICA - COMMON SHARES OUTSTANDING,AEDIFICA - AEDIFICA - SHARES OUTSTANDING,AEGON - TURNOVER BY VOLUME,AEGON - COMMON SHARES OUTSTANDING,AEGON - SHARES OUTSTANDING - AEGON - SHARES OUTSTANDING,AGILITY REAL ESTATE - TURNOVER BY VOLUME,AGILITY REAL ESTATE - COMMON SHARES OUTSTANDING,AGILITY REAL ESTATE - AGILITY REAL ESTATE - SHARES OUTSTANDING,KONINKLIJKE AHOLD DELHAIZE - TURNOVER BY VOLUME,KONINKLIJKE AHOLD DELHAIZE - COMMON SHARES OUTSTANDING,KONINKLIJKE AHOLD DELHAIZE - KONINKLIJKE AHOLD DELHAIZE - SHARES OUTSTANDING,AIR FRANCE-KLM - TURNOVER BY VOLUME,AIR FRANCE-KLM - COMMON SHARES OUTSTANDING,AIR FRANCE-KLM - AIR FRANCE-KLM - SHARES OUTSTANDING,AFC AJAX - TURNOVER BY VOLUME,AFC AJAX - COMMON SHARES OUTSTANDING,#ERROR,AKZO NOBEL - TURNOVER BY VOLUME,AKZO NOBEL - COMMON SHARES OUTSTANDING,AKZO NOBEL - AKZO NOBEL - SHARES OUTSTANDING,ALFEN - TURNOVER BY VOLUME,ALFEN - COMMON SHARES OUTSTANDING,ALFEN - ALFEN - SHARES OUTSTANDING,ALLFUNDS GROUP - TURNOVER BY VOLUME,ALLFUNDS GROUP PLC - COMMON SHARES OUTSTANDING,ALLFUNDS GROUP PLC - ALLFUNDS GROUP - SHARES OUTSTANDING,ALMUNDA PROFESSIONALS - TURNOVER BY VOLUME,ALMUNDA PROFESSIONALS - COMMON SHARES OUTSTANDING,ALMUNDA PROFESSIONALS - ALMUNDA PROFESSIONALS - SHARES OUTSTANDING,ALUMEXX - TURNOVER BY VOLUME,ALUMEXX - COMMON SHARES OUTSTANDING,ALUMEXX - ALUMEXX - SHARES OUTSTANDING,AMG CRITICAL MATERIALS - TURNOVER BY VOLUME,AMG CRITICAL MATERIALS - COMMON SHARES OUTSTANDING,AMG CRITICAL MATERIALS - AMG CRITICAL MATERIALS - SHARES OUTSTANDING,APERAM - TURNOVER BY VOLUME,APERAM - COMMON SHARES OUTSTANDING,APERAM - APERAM - SHARES OUTSTANDING,ARCADIS - TURNOVER BY VOLUME,ARCADIS - COMMON SHARES OUTSTANDING,ARCADIS - ARCADIS - SHARES OUTSTANDING,ARCELORMITTAL - TURNOVER BY VOLUME,ARCELORMITTAL - COMMON SHARES OUTSTANDING,ARCELORMITTAL - ARCELORMITTAL - SHARES OUTSTANDING,ASM INTERNATIONAL - TURNOVER BY VOLUME,ASM INTERNATIONAL - COMMON SHARES OUTSTANDING,ASM INTERNATIONAL - ASM INTERNATIONAL - SHARES OUTSTANDING,ASML HOLDING - TURNOVER BY VOLUME,ASML HOLDING - COMMON SHARES OUTSTANDING,ASML HOLDING - ASML HOLDING - SHARES OUTSTANDING,ASR NEDERLAND - TURNOVER BY VOLUME,ASR NEDERLAND - COMMON SHARES OUTSTANDING,ASR NEDERLAND - ASR NEDERLAND - SHARES OUTSTANDING,AVANTIUM - TURNOVER BY VOLUME,AVANTIUM - COMMON SHARES OUTSTANDING,AVANTIUM - AVANTIUM - SHARES OUTSTANDING,AZERION GROUP - TURNOVER BY VOLUME,AZERION GROUP - COMMON SHARES OUTSTANDING,AZERION GROUP - AZERION GROUP - SHARES OUTSTANDING,B&S GROUP - TURNOVER BY VOLUME,B&S GROUP - COMMON SHARES OUTSTANDING,B&S GROUP - B&S GROUP - SHARES OUTSTANDING,BAM GROEP KON. - TURNOVER BY VOLUME,BAM GROEP KON. - COMMON SHARES OUTSTANDING,BAM GROEP KON. - SHARES OUTSTANDING - BAM GROEP KON. - SHARES OUTSTANDING,BANIJAY GROUP - TURNOVER BY VOLUME,BANIJAY GROUP - COMMON SHARES OUTSTANDING,BANIJAY GROUP - BANIJAY GROUP - SHARES OUTSTANDING,BASIC-FIT - TURNOVER BY VOLUME,BASIC-FIT - COMMON SHARES OUTSTANDING,BASIC-FIT - BASIC-FIT - SHARES OUTSTANDING,BE SEMICONDUCTOR INDUSTRIES - TURNOVER BY VOLUME,BE SEMICONDUCTOR INDUSTRIES - COMMON SHARES OUTSTANDING,BE SEMICONDUCTOR INDUSTRIES - BE SEMICONDUCTOR INDUSTRIES - SHARES OUTSTANDING,BEVER HOLDING - TURNOVER BY VOLUME,BEVER HOLDING - COMMON SHARES OUTSTANDING,BEVER HOLDING - BEVER HOLDING - SHARES OUTSTANDING,BRIGADE-M3 EUROPEAN ACQUISITION - TURNOVER BY VOLUME,BRIGADE-M3 EUROPEAN ACQUISITION - COMMON SHARES OUTSTANDING,BRIGADE-M3 EUROPEAN ACQUISITION - BRIGADE-M3 EUROPEAN ACQUISITION - SHARES OUTSTANDING,BRUNEL INTL. - TURNOVER BY VOLUME,BRUNEL INTL. - COMMON SHARES OUTSTANDING,BRUNEL INTL. - BRUNEL INTL. - SHARES OUTSTANDING,CABKA - TURNOVER BY VOLUME,CABKA NV - COMMON SHARES OUTSTANDING,CABKA NV - CABKA - SHARES OUTSTANDING,CM COM - TURNOVER BY VOLUME,CM COM - COMMON SHARES OUTSTANDING,CM COM - CM COM - SHARES OUTSTANDING,CORBION NV C - TURNOVER BY VOLUME,CORBION NV C - COMMON SHARES OUTSTANDING,CORBION NV C - CORBION NV C - SHARES OUTSTANDING,CTAC NM - TURNOVER BY VOLUME,CTAC NM - COMMON SHARES OUTSTANDING,CTAC NM - CTAC NM - SHARES OUTSTANDING,CTP NV - TURNOVER BY VOLUME,CTP NV - COMMON SHARES OUTSTANDING,CTP NV - CTP NV - SHARES OUTSTANDING,CVC CAPITAL PARTNERS - TURNOVER BY VOLUME,CVC CAPITAL PARTNERS - COMMON SHARES OUTSTANDING,CVC CAPITAL PARTNERS - CVC CAPITAL PARTNERS - SHARES OUTSTANDING,DGB GROUP - TURNOVER BY VOLUME,DGB GROUP - COMMON SHARES OUTSTANDING,DGB GROUP - DGB GROUP - SHARES OUTSTANDING,DSM FIRMENICH - TURNOVER BY VOLUME,DSM FIRMENICH - COMMON SHARES OUTSTANDING,DSM FIRMENICH - DSM FIRMENICH - SHARES OUTSTANDING,EASY2PAY - TURNOVER BY VOLUME,EASY2PAY - COMMON SHARES OUTSTANDING,EASY2PAY - EASY2PAY - SHARES OUTSTANDING,EBUSCO HOLDING - TURNOVER BY VOLUME,EBUSCO HOLDING - COMMON SHARES OUTSTANDING,EBUSCO HOLDING - EBUSCO HOLDING - SHARES OUTSTANDING,ENVIPCO HOLDING - TURNOVER BY VOLUME,ENVIPCO HOLDING - COMMON SHARES OUTSTANDING,ENVIPCO HOLDING - ENVIPCO HOLDING - SHARES OUTSTANDING,EUROCASTLE INVESTMENTS - TURNOVER BY VOLUME,EUROCASTLE INVESTMENTS - COMMON SHARES OUTSTANDING,EUROCASTLE INVESTMENTS - EUROCASTLE INVESTMENTS - SHARES OUTSTANDING,EUROCOMMERCIAL PROPERTIES - TURNOVER BY VOLUME,EUROCOMMERCIAL PROPERTIES - COMMON SHARES OUTSTANDING,EUROCOMMERCIAL PROPERTIES - EUROCOMMERCIAL PROPERTIES - SHARES OUTSTANDING,EURONEXT - TURNOVER BY VOLUME,EURONEXT - COMMON SHARES OUTSTANDING,EURONEXT - SHARES OUTSTANDING - EURONEXT - SHARES OUTSTANDING,EXOR NV ORD - TURNOVER BY VOLUME,EXOR NV ORD - COMMON SHARES OUTSTANDING,EXOR NV ORD - EXOR NV ORD - SHARES OUTSTANDING,FAGRON - TURNOVER BY VOLUME,FAGRON - COMMON SHARES OUTSTANDING,FAGRON - FAGRON - SHARES OUTSTANDING,FASTNED DUTCH CERTIFICATES - TURNOVER BY VOLUME,FASTNED DUTCH CERTIFICATES - COMMON SHARES OUTSTANDING,FASTNED DUTCH CERTIFICATES - FASTNED DUTCH CERTIFICATES - SHARES OUTSTANDING,FERRARI GROUP WI - TURNOVER BY VOLUME,FERRARI GROUP WI - COMMON SHARES OUTSTANDING,FERRARI GROUP WI - FERRARI GROUP WI - SHARES OUTSTANDING,FERROVIAL - TURNOVER BY VOLUME,FERROVIAL - COMMON SHARES OUTSTANDING,FERROVIAL - FERROVIAL - SHARES OUTSTANDING,FLOW TRADERS - TURNOVER BY VOLUME,FLOW TRADERS - COMMON SHARES OUTSTANDING,FLOW TRADERS - FLOW TRADERS - SHARES OUTSTANDING,FORFARMERS - TURNOVER BY VOLUME,FORFARMERS NV - COMMON SHARES OUTSTANDING,FORFARMERS NV - FORFARMERS - SHARES OUTSTANDING,FUGRO C - TURNOVER BY VOLUME,FUGRO C - COMMON SHARES OUTSTANDING,FUGRO C - FUGRO C - SHARES OUTSTANDING,GALAPAGOS - TURNOVER BY VOLUME,GALAPAGOS - COMMON SHARES OUTSTANDING,GALAPAGOS - GALAPAGOS - SHARES OUTSTANDING,GLOBAL INTERCONNECTION GROUP - TURNOVER BY VOLUME,GLOBAL INTERCONNECTION GROUP - COMMON SHARES OUTSTANDING,GLOBAL INTERCONNECTION GROUP - GLOBAL INTERCONNECTION GROUP - SHARES OUTSTANDING,HAL TRUST - TURNOVER BY VOLUME,HAL TRUST - COMMON SHARES OUTSTANDING,HAL TRUST - HAL TRUST - SHARES OUTSTANDING,HAVAS - TURNOVER BY VOLUME,#ERROR,HAVAS - HAVAS - SHARES OUTSTANDING,HAWICK DATA - TURNOVER BY VOLUME,HAWICK DATA - COMMON SHARES OUTSTANDING,HAWICK DATA - HAWICK DATA - SHARES OUTSTANDING,KON.HEIJMANS DU. CERTS. - TURNOVER BY VOLUME,KON.HEIJMANS DU. CERTS. - COMMON SHARES OUTSTANDING,KON.HEIJMANS DU. CERTS. - KON.HEIJMANS DU. CERTS. - SHARES OUTSTANDING,HEINEKEN - TURNOVER BY VOLUME,HEINEKEN - COMMON SHARES OUTSTANDING,HEINEKEN - HEINEKEN - SHARES OUTSTANDING,HEINEKEN HOLDING - TURNOVER BY VOLUME,HEINEKEN HOLDING - COMMON SHARES OUTSTANDING,HEINEKEN HOLDING - HEINEKEN HOLDING - SHARES OUTSTANDING,HOLLAND COLOURS - TURNOVER BY VOLUME,HOLLAND COLOURS - COMMON SHARES OUTSTANDING,HOLLAND COLOURS - HOLLAND COLOURS - SHARES OUTSTANDING,HYDRATEC INDUSTRIES - TURNOVER BY VOLUME,HYDRATEC INDUSTRIES - COMMON SHARES OUTSTANDING,HYDRATEC INDUSTRIES - HYDRATEC INDUSTRIES - SHARES OUTSTANDING,IMCD GROUP - TURNOVER BY VOLUME,IMCD GROUP - COMMON SHARES OUTSTANDING,IMCD GROUP - IMCD GROUP - SHARES OUTSTANDING,ING GROEP - TURNOVER BY VOLUME,ING GROEP - COMMON SHARES OUTSTANDING,ING GROEP - SHARES OUTSTANDING - ING GROEP - SHARES OUTSTANDING,INPOST - TURNOVER BY VOLUME,INPOST - COMMON SHARES OUTSTANDING,INPOST - INPOST - SHARES OUTSTANDING,JDE PEET S - TURNOVER BY VOLUME,JDE PEET S - COMMON SHARES OUTSTANDING,JDE PEET S - JDE PEET S - SHARES OUTSTANDING,JUST EAT TAKEAWAY.COM - TURNOVER BY VOLUME,JUST EAT TAKEAWAY.COM - COMMON SHARES OUTSTANDING,JUST EAT TAKEAWAY.COM - JUST EAT TAKEAWAY.COM - SHARES OUTSTANDING,KENDRION - TURNOVER BY VOLUME,KENDRION - COMMON SHARES OUTSTANDING,KENDRION - KENDRION - SHARES OUTSTANDING,KPN KON - TURNOVER BY VOLUME,KPN KON - COMMON SHARES OUTSTANDING,KPN KON - KPN KON - SHARES OUTSTANDING,LAVIDE HOLDING - TURNOVER BY VOLUME,LAVIDE HOLDING - COMMON SHARES OUTSTANDING,LAVIDE HOLDING - LAVIDE HOLDING - SHARES OUTSTANDING,MKB NEDSENSE - TURNOVER BY VOLUME,MKB NEDSENSE NV - COMMON SHARES OUTSTANDING,MKB NEDSENSE NV - MKB NEDSENSE - SHARES OUTSTANDING,MOREFIELD GROUP - TURNOVER BY VOLUME,MOREFIELD GROUP - COMMON SHARES OUTSTANDING,#ERROR,MOTORK - TURNOVER BY VOLUME,MOTORK - COMMON SHARES OUTSTANDING,MOTORK - MOTORK - SHARES OUTSTANDING,NEW AMSTERDAM INVEST - TURNOVER BY VOLUME,NEW AMSTERDAM INVEST - COMMON SHARES OUTSTANDING,NEW AMSTERDAM INVEST - NEW AMSTERDAM INVEST - SHARES OUTSTANDING,NEDAP - TURNOVER BY VOLUME,NEDAP - COMMON SHARES OUTSTANDING,NEDAP - NEDAP - SHARES OUTSTANDING,NEPI ROCKCASTLE - TURNOVER BY VOLUME,NEPI ROCKCASTLE - COMMON SHARES OUTSTANDING,NEPI ROCKCASTLE - NEPI ROCKCASTLE - SHARES OUTSTANDING,NEW SOURCES ENERGY - TURNOVER BY VOLUME,NEW SOURCES ENERGY - COMMON SHARES OUTSTANDING,#ERROR,NN GROUP - TURNOVER BY VOLUME,NN GROUP - COMMON SHARES OUTSTANDING,NN GROUP - NN GROUP - SHARES OUTSTANDING,NSI - TURNOVER BY VOLUME,NSI - COMMON SHARES OUTSTANDING,NSI - NSI - SHARES OUTSTANDING,NX FILTRATION - TURNOVER BY VOLUME,NX FILTRATION - COMMON SHARES OUTSTANDING,NX FILTRATION - NX FILTRATION - SHARES OUTSTANDING,OCI - TURNOVER BY VOLUME,OCI - COMMON SHARES OUTSTANDING,OCI - OCI - SHARES OUTSTANDING,ONWARD MEDICAL - TURNOVER BY VOLUME,ONWARD MEDICAL - COMMON SHARES OUTSTANDING,ONWARD MEDICAL - ONWARD MEDICAL - SHARES OUTSTANDING,PB HOLDING - TURNOVER BY VOLUME,PB HOLDING - COMMON SHARES OUTSTANDING,PB HOLDING - PB HOLDING - SHARES OUTSTANDING,PHARMING GROUP - TURNOVER BY VOLUME,PHARMING GROUP - COMMON SHARES OUTSTANDING,PHARMING GROUP - SHARES OUTSTANDING - PHARMING GROUP - SHARES OUTSTANDING,PHILIPS ELTN.KONINKLIJKE - TURNOVER BY VOLUME,PHILIPS ELTN.KONINKLIJKE - COMMON SHARES OUTSTANDING,PHILIPS ELTN.KONINKLIJKE - PHILIPS ELTN.KONINKLIJKE - SHARES OUTSTANDING,PORCELEYNE FLES - TURNOVER BY VOLUME,PORCELEYNE FLES - COMMON SHARES OUTSTANDING,PORCELEYNE FLES - PORCELEYNE FLES - SHARES OUTSTANDING,POSTNL - TURNOVER BY VOLUME,POSTNL - COMMON SHARES OUTSTANDING,POSTNL - POSTNL - SHARES OUTSTANDING,PROSUS N - TURNOVER BY VOLUME,PROSUS N - COMMON SHARES OUTSTANDING,PROSUS N - PROSUS N - SHARES OUTSTANDING,SPEAR INVESTMENTS I BV - TURNOVER BY VOLUME,SPEAR INVESTMENTS I BV - COMMON SHARES OUTSTANDING,SPEAR INVESTMENTS I BV - SPEAR INVESTMENTS I BV - SHARES OUTSTANDING,RANDSTAD - TURNOVER BY VOLUME,RANDSTAD - COMMON SHARES OUTSTANDING,RANDSTAD - RANDSTAD - SHARES OUTSTANDING,RELX (AMS) - TURNOVER BY VOLUME,RELX PLC - COMMON SHARES OUTSTANDING,#ERROR,RENEWI - TURNOVER BY VOLUME,RENEWI - COMMON SHARES OUTSTANDING,#ERROR,RETAIL ESTATES - TURNOVER BY VOLUME,RETAIL ESTATES - COMMON SHARES OUTSTANDING,RETAIL ESTATES - RETAIL ESTATES - SHARES OUTSTANDING,SAINT GOBAIN - TURNOVER BY VOLUME,SAINT GOBAIN - COMMON SHARES OUTSTANDING,SAINT GOBAIN - SAINT GOBAIN - SHARES OUTSTANDING,SBM OFFSHORE - TURNOVER BY VOLUME,SBM OFFSHORE - COMMON SHARES OUTSTANDING,SBM OFFSHORE - SBM OFFSHORE - SHARES OUTSTANDING,SHELL (AMS) - TURNOVER BY VOLUME,SHELL (AMS) - COMMON SHARES OUTSTANDING,#ERROR,SIF HOLDING - TURNOVER BY VOLUME,SIF HOLDING - COMMON SHARES OUTSTANDING,SIF HOLDING - SIF HOLDING - SHARES OUTSTANDING,SIGNIFY - TURNOVER BY VOLUME,SIGNIFY - COMMON SHARES OUTSTANDING,SIGNIFY - SIGNIFY - SHARES OUTSTANDING,SLIGRO FOOD GROUP - TURNOVER BY VOLUME,SLIGRO FOOD GROUP - COMMON SHARES OUTSTANDING,SLIGRO FOOD GROUP - SLIGRO FOOD GROUP - SHARES OUTSTANDING,TETRAGON FINANCIAL GROUP - TURNOVER BY VOLUME,TETRAGON FINANCIAL GROUP - COMMON SHARES OUTSTANDING,TETRAGON FINANCIAL GROUP - TETRAGON FINANCIAL GROUP - SHARES OUTSTANDING,THE LONDON TUNNELS - TURNOVER BY VOLUME,THE LONDON TUNNELS - COMMON SHARES OUTSTANDING,THE LONDON TUNNELS - THE LONDON TUNNELS - SHARES OUTSTANDING,THEON INTERNATIONAL - TURNOVER BY VOLUME,THEON INTERNATIONAL - COMMON SHARES OUTSTANDING,THEON INTERNATIONAL - THEON INTERNATIONAL - SHARES OUTSTANDING,TITAN - TURNOVER BY VOLUME,TITAN - COMMON SHARES OUTSTANDING,TITAN - TITAN - SHARES OUTSTANDING,TKH GROUP - TURNOVER BY VOLUME,TKH GROUP - COMMON SHARES OUTSTANDING,TKH GROUP - SHARES OUTSTANDING - TKH GROUP - SHARES OUTSTANDING,TOM TOM - TURNOVER BY VOLUME,TOM TOM - COMMON SHARES OUTSTANDING,TOM TOM - TOM TOM - SHARES OUTSTANDING,UNIVERSAL MUSIC GROUP - TURNOVER BY VOLUME,UNIVERSAL MUSIC GROUP - COMMON SHARES OUTSTANDING,UNIVERSAL MUSIC GROUP - UNIVERSAL MUSIC GROUP - SHARES OUTSTANDING,UNILEVER (UK) (AMS) - TURNOVER BY VOLUME,UNILEVER (UK) (AMS) - COMMON SHARES OUTSTANDING,#ERROR,VAN LANSCHOT KEMPEN - TURNOVER BY VOLUME,VAN LANSCHOT KEMPEN - COMMON SHARES OUTSTANDING,VAN LANSCHOT KEMPEN - VAN LANSCHOT KEMPEN - SHARES OUTSTANDING,VALUE8 - TURNOVER BY VOLUME,VALUE8 - COMMON SHARES OUTSTANDING,VALUE8 - VALUE8 - SHARES OUTSTANDING,VASTNED BELGIUM - TURNOVER BY VOLUME,VASTNED BELGIUM - COMMON SHARES OUTSTANDING,VASTNED BELGIUM - VASTNED BELGIUM - SHARES OUTSTANDING,VIVORYON THERAPEUTICS - TURNOVER BY VOLUME,VIVORYON THERAP - COMMON SHARES OUTSTANDING,VIVORYON THERAP - VIVORYON THERAPEUTICS - SHARES OUTSTANDING,VOLTA FINANCE - TURNOVER BY VOLUME,VOLTA FINANCE - COMMON SHARES OUTSTANDING,VOLTA FINANCE - VOLTA FINANCE - SHARES OUTSTANDING,KONINKLIJKE VOPAK - TURNOVER BY VOLUME,KONINKLIJKE VOPAK - COMMON SHARES OUTSTANDING,KONINKLIJKE VOPAK - KONINKLIJKE VOPAK - SHARES OUTSTANDING,WAREHOUSES DE PAUW - TURNOVER BY VOLUME,WAREHOUSES DE PAUW - COMMON SHARES OUTSTANDING,WAREHOUSES DE PAUW - WAREHOUSES DE PAUW - SHARES OUTSTANDING,WERELDHAVE - TURNOVER BY VOLUME,WERELDHAVE - COMMON SHARES OUTSTANDING,WERELDHAVE - WERELDHAVE - SHARES OUTSTANDING,WOLTERS KLUWER - TURNOVER BY VOLUME,WOLTERS KLUWER - COMMON SHARES OUTSTANDING,WOLTERS KLUWER - WOLTERS KLUWER - SHARES OUTSTANDING,IRIS FINANCIAL (FRA) - TURNOVER BY VOLUME,IRIS FINANCIAL (FRA) - COMMON SHARES OUTSTANDING,IRIS FINANCIAL (FRA) - IRIS FINANCIAL (FRA) - SHARES OUTSTANDING
1/26/2000,9899.6,76894,NA,NA,NA,NA,NA,NA,,517.2,16335,NA,NA,NA,NA,NA,NA,NA,135067.7,1371881,NA,NA,NA,NA,174457.9,840636,NA,2340.9,43329,NA,160.7,18333,,42673.3,254167,NA,NA,NA,NA,NA,NA,NA,400.4,5778,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1095.5,60825,NA,72.6,51584,NA,12382.8,48797,NA,124203.3,282627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1726.8,63396,NA,NA,NA,NA,NA,NA,NA,6611.9,63589,NA,94.7,3600,NA,NA,NA,NA,1377.8,45274,NA,NA,NA,NA,NA,NA,NA,13086.8,82813,NA,832.1,8679,NA,NA,NA,NA,NA,NA,NA,847.9,4030,NA,NA,NA,NA,1232.5,6896,NA,NA,NA,NA,18.7,4762,NA,NA,NA,NA,1038.7,24643,NA,NA,NA,NA,NA,68499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40955.1,692903,NA,NA,NA,NA,NA,NA,NA,4212.1,33844,NA,NA,NA,NA,NA,NA,NA,111,73234,NA,NA,,NA,24.8,669,NA,1592.4,7030,NA,68506.8,489975,NA,7039.2,245012,NA,0.2,855,NA,16.1,1183,NA,NA,NA,NA,279847.3,2494813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.5,2136,NA,307534.4,2032059,NA,15,45,NA,1254,1671,NA,21.1,707,,NA,NA,NA,NA,NA,NA,219.5,6693,NA,NA,NA,NA,515.4,9345,,NA,NA,NA,11.7,2910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7,2221,NA,197.9,1395,NA,459374.2,1415198,NA,6.3,338,NA,116255.8,546369,NA,NA,NA,NA,NA,NA,NA,13069,115619,NA,NA,2180243,,1143.6,33593,,25.6,2546,NA,25877.2,340853,NA,22568.1,118233,NA,320948.6,7125617,,NA,NA,NA,NA,NA,NA,628.5,36916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,2684.9,31808,NA,NA,NA,NA,NA,NA,NA,NA,2966054,,493.6,28525,NA,222.4,791,NA,15.7,5039,NA,NA,NA,NA,NA,NA,NA,12308.1,100729,NA,147,48970,NA,1363,20406,NA,62665.6,280317,NA,NA,NA,NA
2/26/2000,10293.6,76894,NA,NA,NA,NA,NA,NA,,444,16335,NA,NA,NA,NA,NA,NA,NA,157770.9,1371881,NA,NA,NA,NA,176418.6,840636,NA,1370.2,43329,NA,230.6,18333,,49879.8,254167,NA,NA,NA,NA,NA,NA,NA,152.9,5778,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1799.8,60825,NA,67.2,51584,NA,8837.7,48797,NA,85563.6,282627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653.2,63396,NA,NA,NA,NA,NA,NA,NA,10307.8,63589,NA,99.3,3600,NA,NA,NA,NA,3065.7,45274,NA,NA,NA,NA,NA,NA,NA,10267.8,82813,NA,1966.9,8679,NA,NA,NA,NA,NA,NA,NA,1667.6,4030,NA,NA,NA,NA,4982.3,6896,NA,NA,NA,NA,16,4762,NA,NA,NA,NA,1173.2,24643,NA,NA,NA,NA,NA,68499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81876.8,692903,NA,NA,NA,NA,NA,NA,NA,5768.4,33844,NA,NA,NA,NA,NA,NA,NA,63.6,73234,NA,NA,,NA,10.9,669,NA,906.5,7030,NA,54947.2,489975,NA,6556.6,245012,NA,1.9,855,NA,7.1,1183,NA,NA,NA,NA,364861.9,2494813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,2136,NA,364859.3,2032059,NA,11.4,45,NA,622.8,1671,NA,23.3,707,,NA,NA,NA,NA,NA,NA,509.3,6693,NA,NA,NA,NA,1078.7,9345,,NA,NA,NA,15,2910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,2221,NA,193,1395,NA,519649.6,1415198,NA,0.8,338,NA,161248.6,546369,NA,NA,NA,NA,NA,NA,NA,13885.9,115619,NA,NA,2180243,,4858.3,33593,,27.9,2546,NA,42740.5,340853,NA,27310.8,118233,NA,394998.6,7125617,,NA,NA,NA,NA,NA,NA,1278.7,36916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,3755.3,31808,NA,NA,NA,NA,NA,NA,NA,NA,2966054,,986.2,28525,NA,138.3,791,NA,16.9,5039,NA,NA,NA,NA,NA,NA,NA,13625.8,100729,NA,141.6,48970,NA,1342.6,20406,NA,70436.2,280317,NA,NA,NA,NA
3/26/2000,9651.6,76894,NA,NA,NA,NA,NA,NA,,525.9,16335,NA,NA,NA,NA,NA,NA,NA,155623.8,1371881,NA,NA,NA,NA,157990.3,840636,NA,1407.1,43329,NA,249.5,18333,,43009.1,254167,NA,NA,NA,NA,NA,NA,NA,133.1,5778,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,996.2,60825,NA,65.6,51584,NA,6853.5,48797,NA,90539.5,282627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545.5,63396,NA,NA,NA,NA,NA,NA,NA,6141.6,63589,NA,100.9,3600,NA,NA,NA,NA,7155.4,45274,NA,NA,NA,NA,NA,NA,NA,9495,82813,NA,442,8679,NA,NA,NA,NA,NA,NA,NA,517.2,4030,NA,NA,NA,NA,1875,6896,NA,NA,NA,NA,127.5,4762,NA,NA,NA,NA,1509.5,24643,NA,NA,NA,NA,NA,68499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70066.7,692903,NA,NA,NA,NA,NA,NA,NA,1455.1,33844,NA,NA,NA,NA,NA,NA,NA,127.7,73234,NA,NA,,NA,32.4,669,NA,509.8,7030,NA,52508.7,489975,NA,7931,245012,NA,1.2,855,NA,56.5,1183,NA,NA,NA,NA,349363.6,2494813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2136,NA,209417.8,2032059,NA,7.6,45,NA,898.3,1671,NA,103.4,707,,NA,NA,NA,NA,NA,NA,334.6,6693,NA,NA,NA,NA,403.1,9345,,NA,NA,NA,15.1,2910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,2221,NA,309,1395,NA,423749.2,1415198,NA,13.5,338,NA,119099.7,546369,NA,NA,NA,NA,NA,NA,NA,7418.8,115619,NA,NA,2180243,,1704.6,33593,,16.1,2546,NA,38612.6,340853,NA,29413,118233,NA,320444.6,7125617,,NA,NA,NA,NA,NA,NA,945,36916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,2056.5,31808,NA,NA,NA,NA,NA,NA,NA,NA,2966054,,513.3,28525,NA,115.1,791,NA,5.7,5039,NA,NA,NA,NA,NA,NA,NA,7945,100729,NA,174.8,48970,NA,1291.1,20406,NA,123255.2,280317,NA,NA,NA,NA
