date,consumer_sentiment_pca,googletrends_pca,ipo_count,vaex_price,Equity-to-Debt Ratio,detrended_turnover,turnover_per_share,total_turnover,index,Dividend Premium,aexprice,Dividend Premium_norm,detrended_turnover_norm,Equity-to-Debt Ratio_norm,ipo_count_norm,googletrends_pca_norm,consumer_sentiment_pca_norm,PC1,aexpricepct
2001-02-01,2.6163141435132893,0.015133788289843308,0.0,20.24,1.8583524411988463e-06,0.7055198570573309,0.116858848060264,3121321.1,167.0,0.1728005692436299,630.98,0.13103945656541394,1.952223586529402,-0.4984473006234593,-0.5387224860246885,0.0,1.2379170988701371,3.293842799703603,0.17781729273171898
2001-03-01,1.8526838699078196,0.015133788289843308,0.0,26.79,0.1477425627556871,1.1057761244073248,0.1264436535849886,3377333.0,168.0,0.0372685185850878,590.27,-0.029265696642540324,2.706861633981821,0.5363589257254824,-0.5387224860246885,0.0,0.8687385205679966,4.720680666988523,-6.451868521981686
2001-04-01,1.0955528449256893,0.015133788289843308,0.0,20.16,0.0,0.7655635883593692,0.1206601543151753,3222865.3,169.0,-0.0918202345375587,539.78,-0.18194982003771296,2.0654292696072054,-0.49846031690549664,-0.5387224860246885,0.0,0.5027020169710245,3.5884061278435087,-8.55371270774391
2001-05-01,1.03702980531824,0.015133788289843308,0.0,20.19,0.2783247612965243,-0.4334496621888444,0.096138077226475,2567874.0,170.0,-0.1596918504984718,585.44,-0.2622272875608524,-0.19517497840094378,1.4509834541937738,-0.5387224860246885,0.0,0.474408936789449,0.9838331855888688,8.459001815554501
2001-06-01,0.6599726998210667,0.015133788289843308,0.0,18.93,0.0451886260280626,1.606415075873982,0.1388252720769951,3708060.5,171.0,-0.0113592365639312,579.91,-0.08678183176663516,3.65075991024058,-0.1819499025083816,-0.5387224860246885,0.0,0.29211992735962483,5.701974900587353,-0.9445886854331897
2001-07-01,0.5826335273145168,0.015133788289843308,0.0,20.12,0.0651862792176588,-0.1016224666791333,0.104551607374067,2792940.2,172.0,0.3613486896386121,576.3,0.3540511735735077,0.43044777216574814,-0.04188223384153135,-0.5387224860246885,0.0,0.2547301502123355,1.429187227910398,-0.6225103895432071
2001-08-01,0.3672000650584562,0.015133788289843308,0.0,24.19,0.0,-0.8133468636085578,0.0894609648422064,2389816.2,173.0,0.3199882527462578,542.75,0.30513070686057453,-0.9114283033272127,-0.49846031690549664,-0.5387224860246885,0.0,0.15057841335297245,-0.3033852637561218,-5.821620683671691
2001-09-01,0.3648826645537456,0.015133788289843308,0.0,41.53,1.0884892291227417,3.894720052784775,0.1875170232228578,5009237.5,174.0,0.7421732216027438,516.63,0.8044843710734966,7.965100847822003,7.125541722069662,-0.5387224860246885,0.0,0.14945806145853233,12.939105538531477,-4.812528788576698
2001-10-01,0.3749269758647024,0.015133788289843308,0.0,39.05,0.0182395794643897,1.752232510347724,0.1463360652411146,3908640.4,175.0,0.5111350775824784,438.37,0.5312161301364534,3.925682236290168,-0.3707065575608777,-0.5387224860246885,0.0,0.1543140037881825,6.547824432237908,-15.14817180574105
2001-11-01,0.3643932712723736,0.015133788289843308,0.0,29.9,0.0002233609265827,-1.7266195057237672,0.0751893708235723,2008310.2,176.0,0.4175969468459323,468.15,0.4205807172901959,-2.6333008626265486,-0.4968958511173819,-0.5387224860246885,0.0,0.14922146330089972,-2.280260730674047,6.7933480849510675
2001-12-01,0.8256127039329211,0.015133788289843308,0.0,26.15,0.5433170504154722,-1.564418158937415,0.077073034142832,2058622.9,177.0,0.3855006637784953,489.54,0.38261774432895806,-2.327488517842019,3.307043852865608,-0.5387224860246885,0.0,0.37219891760087437,-1.41996105608257,4.569048381928886
2002-01-01,1.1791624347261946,0.015133788289843308,0.0,22.66,0.0466292818753759,-2.4581149505535302,0.0571506691850485,1554589.3,178.0,0.3740508819280063,503.85,0.3690751245218946,-4.012453018972363,-0.17185925317211748,-0.5387224860246885,0.0,0.5431232398610472,-4.302507414525236,2.9231523471013654
2002-02-01,1.3012696395770216,0.015133788289843308,0.0,23.98,0.0,-2.018802962368789,0.0643218665788483,1749657.3000000005,179.0,0.2864965358576793,501.37,0.26551723697700186,-3.1841798149545917,-0.49846031690549664,-0.5387224860246885,0.0,0.6021562115037703,-3.267976858582749,-0.4922099831298987
2002-03-01,0.9718806217075748,0.015133788289843308,0.0,17.67,0.1438161343214682,-1.7486762700542884,0.0683792648327888,1860025.0,180.0,0.2429405490099504,499.0,0.21399990870798735,-2.6748864040040883,0.508857414835475,-0.5387224860246885,0.0,0.44291243407829956,-2.67224840682223,-0.4727047888784752
2002-04-01,0.4198078168593788,0.015133788289843308,0.0,20.36,0.0014654883540213,-2.2095837080391334,0.0575243874004703,1566639.2999999998,181.0,0.2769807594019468,528.29,0.25426212798088704,-3.5438753928836535,-0.4881957355938768,-0.5387224860246885,0.0,0.1760117358505699,-3.9545305240599014,5.869739478957903
2002-05-01,-0.136723109938223,0.015133788289843308,0.0,22.18,0.0091794555325185,-2.203299154665411,0.0560762933574695,1527201.4,182.0,0.3488854489552982,495.74,0.33930985078307946,-3.532026576328061,-0.4341655257177088,-0.5387224860246885,0.0,-0.09304425032221247,-3.9878622540545012,-6.161388631244192
2002-06-01,-0.8005397416720779,0.015133788289843308,0.0,34.6,0.2049245284940579,-1.546742281534161,0.0681407120052433,1855768.0,183.0,0.4636835852271475,478.05,0.475091259930426,-2.294162644648542,0.936873153811415,-0.5387224860246885,0.0,-0.41396772445288077,-1.8897574891968205,-3.5684027917860184
2002-07-01,-1.3924221472482778,0.015133788289843308,0.0,49.34,0.0891194686113077,0.0143515110366115,0.0993721555306832,2706409.5,184.0,0.4397981635812517,406.08,0.44683996322402153,0.649103626521607,0.1257507384051627,-0.5387224860246885,0.0,-0.7001144535250259,2.229461021481586,-15.054910574207724
2002-08-01,-1.9015381797546984,0.015133788289843308,0.0,46.77,0.0,-1.2265921454174378,0.0737619326303651,2008912.8,185.0,0.4545002412886195,336.21,0.46422934682666905,-1.6905556725196305,-0.49846031690549664,-0.5387224860246885,0.0,-0.9462476145168252,-1.0730256562481733,-17.205969267139487
2002-09-01,-2.4379560634771007,0.015133788289843308,0.0,58.38,0.4427214838883198,-0.3260523304937833,0.0915689462222796,2493888.4,186.0,0.5847421442367461,349.74,0.6182773974888395,0.007310577237069423,2.602451851589693,-0.5387224860246885,0.0,-1.2055799099134765,1.920641102800643,4.024270545194986
2002-10-01,-2.527045135520126,0.015133788289843308,0.0,46.42,2.642603624939208e-05,-0.5922390340892654,0.0858862794024371,2339046.0,187.0,0.445661534044988,313.9,0.45377506452247596,-0.4945544293724102,-0.4982752235220648,-0.5387224860246885,0.0,-1.248650199418648,0.44291909274822344,-10.247612512151893
2002-11-01,-2.1931839555417385,0.015133788289843308,0.0,35.73,0.1588590367301267,-0.6011905454514334,0.0853536076778694,2324539.1,188.0,0.3130687485880213,339.11,0.2969464274313216,-0.511431494410814,0.6142209917705888,-0.5387224860246885,0.0,-1.0872443463050043,0.33204729652625636,8.031220133800577
2002-12-01,-1.8090977128105612,0.015133788289843308,0.0,44.44,0.0077086338297232,-1.8702160141969224,0.0589044034377042,1604215.6,189.0,0.3932553314355877,349.23,0.3917898418572309,-2.904035883198784,-0.44446746289913386,-0.5387224860246885,0.0,-0.9015570864646929,-2.7682357132638225,2.984282386246351
2003-01-01,-2.257352008525576,0.015133788289843308,0.0,44.34,0.0,-1.9714909963046925,0.055783631019824,1555038.5,190.0,0.2823221821315362,335.34,0.26057987780356573,-3.094978439225664,-0.49846031690549664,-0.5387224860246885,0.0,-1.1182665194584336,-3.004946051483558,-3.9773215359505287
2003-02-01,-2.5680385039010725,0.015133788289843308,0.0,45.46,0.0,-0.5013573775694912,0.0849152994066526,2367120.2,191.0,0.224905666307609,298.99,0.19266853638211523,-0.32320731648547235,-0.49846031690549664,-0.5387224860246885,0.0,-1.2684685250950771,0.6573756975649772,-10.839744736685141
2003-03-01,-2.839331125900816,0.015133788289843308,0.0,56.13,0.0,-0.0725758811662244,0.0934527315025252,2605111.8,192.0,0.2224560298020815,267.54,0.1897711452970226,0.4852118330054356,-0.49846031690549664,-0.5387224860246885,0.0,-1.3996254841046287,2.0153579447299688,-10.518746446369443
2003-04-01,-2.9824661923784697,0.015133788289843308,0.0,37.57,0.0,-1.1410671391099267,0.0714977437082101,1993185.5,193.0,0.1983369721159308,268.89,0.1612435075993472,-1.5293079194349295,-0.49846031690549664,-0.5387224860246885,0.0,-1.4688244173762341,-1.190662241320419,0.504597443372945
2003-05-01,-2.8338896097514192,0.015133788289843308,0.0,32.52,0.0611608743728883,-0.7421786414497269,0.0791044243406893,2205241.5,194.0,0.1791212655858371,279.33,0.13851547563688232,-0.7772486474627911,-0.07007699583193232,-0.5387224860246885,0.0,-1.396994772272897,-0.2862640426860097,3.882628584179404
2003-06-01,-2.841656740460325,0.015133788289843308,0.0,33.1,0.002663264922229,-0.2676201767813212,0.0884650472063592,2466193.2,195.0,0.1312757972003473,283.36,0.08192461685053022,0.11747781253848226,-0.47980626259411924,-0.5387224860246885,0.0,-1.4007498071002384,0.8547142099939273,1.4427379801668305
2003-07-01,-3.144709335625455,0.015133788289843308,1.0,26.28,0.0,-1.0800518518690336,0.071702103298953,1998980.5,196.0,0.0290444277849445,295.5,-0.03899302039590527,-1.4142704772155583,-0.49846031690549664,0.2941133572351002,0.0,-1.5472611884596947,-1.3393945609536062,4.284302653867855
2003-08-01,-2.8358731016876315,0.015133788289843308,0.0,26.38,7.652616384807381e-05,-1.1583198405085906,0.0695979901119718,1940320.0,197.0,-0.0077985061166894,314.74,-0.08257025644475503,-1.5618359420014885,-0.4979243119422846,-0.5387224860246885,0.0,-1.3979536954041492,-1.5275493913367901,6.510998307952631
2003-09-01,-2.843600012493878,0.015133788289843308,0.0,34.41,0.2362390554319837,-0.2055180444634492,0.0885606087399367,2468978.2,198.0,0.2361846371434739,341.43,0.2060091236386795,0.2345643785659696,1.1562065296838624,-0.5387224860246885,0.0,-1.4016892858393593,1.2460952683317228,8.480015250683092
2003-10-01,-2.7314435820300087,0.015133788289843308,0.0,24.28,0.0,-0.9321150420505192,0.0736143954361729,2052300.0,199.0,0.20824925267844,323.51,0.17296759534458872,-1.1353523079963268,-0.49846031690549664,-0.5387224860246885,0.0,-1.347467035913885,-1.1258184505272137,-5.2485136045455905
2003-11-01,-2.2099002398168865,0.015133788289843308,0.0,25.28,0.1403818999784364,-0.4752503128547108,0.0825450594492826,2301278.5,200.0,0.2049917924300298,340.7,0.16911472318886658,-0.27398539056407656,0.48480333241272594,-0.5387224860246885,0.0,-1.0953258672667858,0.19524404526236752,5.313591542765295
2003-12-01,-1.9812322263860305,0.015133788289843308,0.0,21.7,0.2608892249859762,-0.3488775283702998,0.0849240566162601,2367602.7,201.0,0.2205461472565242,339.12,0.18751216660831294,-0.035723758920339806,1.3288613781771133,-0.5387224860246885,0.0,-0.9847758602548932,0.5259651773237208,-0.4637511006750805
2004-01-01,-2.197617076994221,1.1793456683440489,0.0,21.44,0.032327965989956,-0.7265226972510925,0.0770684354481229,2160367.2,202.0,0.0491477873783247,342.76,-0.015215086512719418,-0.7477311304997138,-0.27202860584301486,-0.5387224860246885,0.5495905886146999,-1.0893875477099733,-0.21644468952748783,1.0733663599905574
2004-02-01,-1.4763497291396597,1.0977803021946362,0.0,19.04,0.0412057159845064,0.1506031273877078,0.0946724226051388,2653838.7,203.0,0.0564895074768703,351.74,-0.006531416786712124,0.9059906814231571,-0.20984702218645152,-0.5387224860246885,0.5110859501029008,-0.7406894103253961,1.8797030232589436,2.6199089742093618
2004-03-01,-1.5322491087860015,1.0242146088552058,0.0,25.09,0.0356723259804655,0.0474400660702548,0.0926281374052179,2596533.7,204.0,0.030723678423315,360.1,-0.03700682945766928,0.7114883650016074,-0.24860402183747468,-0.5387224860246885,0.4763577245994953,-0.7677140768677159,1.7851793962940483,2.376755558082677
2004-04-01,-1.5687867968831255,0.6440507839182724,0.0,22.52,0.0279425038928443,-1.140929021675753,0.0684133325045425,1918368.2,205.0,0.0971396825129691,350.52,0.04154896350288742,-1.5290475145909677,-0.30274528275232554,-0.5387224860246885,0.2968934330073351,-0.7853782950271864,-1.4183389060852414,-2.6603721188558804
2004-05-01,-1.8375517472749685,0.6812453024634262,1.0,23.06,0.0455862152714345,-0.7431379824291574,0.0760833309885401,2133441.5,206.0,0.1166580445877848,343.62,0.06463497162840862,-0.7790573766760815,-0.1791651058185835,0.2941133572351002,0.3144518840854324,-0.9153132461582218,-0.40874381655724,-1.9685039370078705
2004-06-01,-1.8375919671776288,0.5408400070099553,0.0,18.33,0.0020064867661413,-1.2087437079436734,0.066315086777139,1859531.6,207.0,0.1588151091186133,336.57,0.11449767683780658,-1.6569044567761417,-0.4844064716427678,-0.5387224860246885,0.2481706252399196,-0.9153326905503535,-1.8352519044382272,-2.0516850008730603
2004-07-01,-1.472472778105785,0.334358724525107,1.0,20.39,0.04884073240795,-1.2793560848734309,0.0644290036515537,1806914.5,208.0,0.2658604231637432,341.83,0.24110917120256478,-1.7900361291545561,-0.15636979960809289,0.2941133572351002,0.15069681353694828,-0.7388150906181966,-2.0199775953488306,1.5628249695457175
2004-08-01,-1.2189276156205588,0.2791353072072888,0.0,21.05,0.0,-0.5550763839173578,0.078712751712887,2207502.9,209.0,0.3799434694067472,326.93,0.37604478324085466,-0.42448844402367125,-0.49846031690549664,-0.5387224860246885,0.12462744339136807,-0.6162381762958589,-0.33372245455325106,-4.3588918468244415
2004-09-01,-1.2670308364674625,0.2959227936093266,0.0,17.69,0.0789361455653284,-0.900666529225641,0.0714792821891408,2004639.9,210.0,0.4276105843284491,328.75,0.4324246883878368,-1.0760596841216923,0.05442465304861728,-0.5387224860246885,0.13255232776261125,-0.639493774322593,-1.2264665617222623,0.556694093536847
2004-10-01,-1.649986845547543,0.374430665673249,0.0,18.62,0.0074070795793693,-0.2950960427391603,0.0834871494477338,2341411.8,211.0,0.4423398088267072,330.87,0.4498461807828447,0.06567516625947359,-0.4465796107808475,-0.5387224860246885,0.16961361218833773,-0.8246346204508196,0.23659342657913982,0.6448669201520874
2004-11-01,-1.8561027981554208,0.2997760719914455,0.0,16.57,0.0714248400836412,-0.4704844278173095,0.0798171457365787,2238485.9000000004,212.0,0.396162715445851,335.57,0.39522864940817565,-0.26499985186703384,0.0018139273054680364,-0.5387224860246885,0.13437134848418852,-0.9242817886934991,-0.20146025048323407,1.4204974763502243
2004-12-01,-2.269230201781193,0.219078491232015,0.0,13.82,0.0089718275133869,-1.4988280940130008,0.0587421950926604,1647435.1999999995,213.0,0.4099092929497012,343.48,0.41148788257208285,-2.2038258482864754,-0.43561979499190584,-0.5387224860246885,0.09627636623122206,-1.1240090556706273,-2.95355418024499,2.357183300056631
2005-01-01,-2.097006980630085,0.4790049971259735,0.0,12.29,0.1504690005818094,-0.7613640299093727,0.0731863720124588,2016820.2,214.0,0.2554583407845809,351.91,0.22880575366131858,-0.813420533496354,0.555455456025785,-0.5387224860246885,0.21898011442194804,-1.0407473960261193,-0.9142892510679154,2.454291370676609
2005-02-01,-1.595513931948536,0.1219156755754189,0.0,13.0,0.0,-0.346735618675735,0.0810478261691567,2233460.8,215.0,0.1747842443614466,364.83,0.13338571593455428,-0.031685429775796047,-0.49846031690549664,-0.5387224860246885,0.05040862517563005,-0.7982995817631748,-0.1337869656391647,3.671393253956956
2005-03-01,-1.278523868040089,0.0278727659338608,0.0,12.76,0.1858881250467893,-0.4479569103878561,0.0788228673478722,2172146.9,216.0,0.2430238213760638,376.16,0.21409840193776533,-0.22252675861738413,0.8035382756944321,-0.5387224860246885,0.006013701063932709,-0.6450501033512087,-0.24146592375312004,3.1055560123893544
2005-04-01,-0.8099946921041462,0.0083622954554713,0.0,17.05,0.0075060328186646,-0.3955368096268653,0.079535182621601,2191858.4,217.0,0.2892312594386102,368.2,0.26875182451915464,-0.1236945710605495,-0.4458865219766904,-0.5387224860246885,-0.0031966249412172802,-0.41853873909056344,-0.22043199559253998,-2.1161207996597264
2005-05-01,-1.1295749017374876,-0.1148417094724199,2.0,13.84,0.0270342153532347,-0.7013308377208517,0.0732235928493541,2017921.4,218.0,0.2415805982062771,349.08,0.21239138053418014,-0.7002347207283882,-0.3091071221648683,1.126949200494889,-0.06135765451674047,-0.5730404286174674,-1.0899782044847912,-5.192829983704506
2005-05-01,-1.1295749017374876,-0.1148417094724199,2.0,13.84,0.0270342153532347,-0.7013308377208517,0.0732235928493541,2017921.4,218.0,0.2415805982062771,349.08,0.21239138053418014,-0.7002347207283882,-0.3091071221648683,1.126949200494889,-0.06135765451674047,-0.5730404286174674,-1.0899782044847912,0.0
2005-06-01,-1.898260267657269,-0.1049129103843314,0.0,12.96,0.0,-0.8322712432624384,0.0706014184448633,1945658.6,219.0,0.1772772664249712,371.52,0.13633442276738295,-0.9471080866965137,-0.49846031690549664,-0.5387224860246885,-0.05667055706605513,-0.9446629013778153,-1.4392243017374868,6.4283258851839165
2005-07-01,-1.9986006743655096,-0.0029417851724017,0.0,13.7,0.0907203164032449,0.9150642304633152,0.1058491273810269,2917119.6,220.0,0.1952983631961013,388.26,0.1576494893131521,2.347295868217023,0.13696340501065082,-0.5387224860246885,-0.008532952831748245,-0.9931726710598189,3.0425905785083027,4.505813953488369
2005-08-01,-2.335398479427848,-0.0393578262231688,0.0,15.81,0.0314926570755787,-0.4474256147544098,0.0783812692535369,2160126.8,221.0,0.2338270200301278,396.92,0.2032205716266332,-0.2215250606249993,-0.27787928097695186,-0.5387224860246885,-0.02572390731262532,-1.1559982414253478,-0.35819419373420863,2.2304641219801136
2005-09-01,-2.4915176060744497,-0.1577473030317554,0.0,13.67,0.0157458186660331,-0.6037771479149481,0.0748908949606777,2063934.8,222.0,0.2995676796857621,389.31,0.28097757793534145,-0.5163082416146136,-0.388173370187687,-0.5387224860246885,-0.0816121381061369,-1.2314743444732763,-0.9082444008194476,-1.9172629245188033
2005-10-01,-2.133011826884361,0.0184921641876204,0.0,15.62,0.000987522312731,-0.2321694028357343,0.0817555042954907,2253120.3000000003,223.0,0.2693458746631761,407.84,0.24523170778266243,0.18431624834386526,-0.491543507878491,-0.5387224860246885,0.001585391643970165,-1.058154010734284,0.10847231121948586,4.75970306439597
2005-11-01,-1.549747137161862,0.202161022693737,2.0,13.63,0.0587605086046036,0.010285387289214,0.0859544757551267,2368840.8,224.0,0.2668995332692523,399.91,0.2423382141031495,0.6414374088112599,-0.0868896504931436,1.126949200494889,0.08829012107162966,-0.7761735335736298,0.7505908863692365,-1.9443899568458045
2005-11-01,-1.549747137161862,0.202161022693737,2.0,13.63,0.0587605086046036,0.010285387289214,0.0859544757551267,2368840.8,224.0,0.2668995332692523,399.91,0.2423382141031495,0.6414374088112599,-0.0868896504931436,1.126949200494889,0.08829012107162966,-0.7761735335736298,0.7505908863692365,0.0
2005-12-01,-1.0190583567233258,0.0504464929989332,1.0,13.68,0.0231749379356235,-0.7493629096809673,0.0699129138098066,1926747.4,225.0,0.2503004631297379,429.48,0.2227050980328532,-0.7907937749039987,-0.3361382935477509,0.2941133572351002,0.0166701014644707,-0.519610984582261,-1.2241055659294995,7.394163686829525
2006-01-01,-0.7576912771388786,0.3828760478534713,0.0,16.3,0.0036958157672876,-0.3526381633516012,0.0768051119058796,2083608.4,226.0,0.2449420340361039,441.93,0.21636723335335337,-0.04281401201808585,-0.4725740644818634,-0.5387224860246885,0.17360043163505937,-0.3932525488429508,-0.14649963177893605,2.8988544286113305
2006-02-01,-0.5905633682047428,1.109959631392653,0.0,14.98,0.0273547128044936,-0.0259871795112706,0.0827699838457782,2245426.5,227.0,0.3014753945841167,451.27,0.283233992765427,0.5730495752674323,-0.3068622922147791,-0.5387224860246885,0.5168354574026877,-0.31245422804878165,0.8492185303881175,2.1134568823116817
2006-03-01,-0.1745327855214822,0.7646551371887239,0.0,12.85,0.0007854339123234,-0.2326036514601608,0.0778273832342887,2111341.100000001,228.0,0.3424993607274875,455.25,0.3317564872297022,0.18349752154112028,-0.4929589765258036,-0.5387224860246885,0.35382724259903636,-0.11132341336794639,0.09071247256179685,0.8819553703991012
2006-04-01,0.2310155042842376,1.4835795760388877,1.0,14.02,0.0423792414705738,0.0426693787401663,0.0827001775590261,2243899.7,229.0,0.3671812807524912,471.33,0.36094986954664954,0.7024937721233504,-0.20162740874500484,0.2941133572351002,0.6932105733195216,0.08473971592162514,1.0656748336684905,3.532125205930803
2006-05-01,0.5768548205906143,-0.3338336543095132,2.0,21.73,0.0453813700059614,0.5375581468311929,0.0925379508139715,2510827.4999999995,230.0,0.3976594534694123,464.64,0.3969989673293856,1.6355507261866855,-0.18059988411482808,1.126949200494889,-0.16473738627080248,0.2519364229250678,1.8911998873427165,-1.4193876901533953
2006-05-01,0.5768548205906143,-0.3338336543095132,2.0,21.73,0.0453813700059614,0.5375581468311929,0.0925379508139715,2510827.4999999995,230.0,0.3976594534694123,464.64,0.3969989673293856,1.6355507261866855,-0.18059988411482808,1.126949200494889,-0.16473738627080248,0.2519364229250678,1.8911998873427165,0.0
2006-06-01,1.2871359157986086,-0.8142387288655389,1.0,16.88,0.0005633228743309,0.0297681356033994,0.081425487513355,2209313.6,231.0,0.3706216789602433,438.9,0.3650191178101437,0.6781699333115386,-0.4945146878376174,0.2941133572351002,-0.3915226581119058,0.5953232345632496,0.2547863239438758,-5.539772727272729
2006-07-01,1.416325574904779,0.0063052849445933,0.0,17.47,0.0016434303595274,-0.5566537819212964,0.0691062939389423,1877870.1,232.0,0.4387813852734012,443.47,0.4456373340184092,-0.4274624500464344,-0.4869493932539612,-0.5387224860246885,-0.00416767981261013,0.6577802328367299,-0.9375072995521669,1.0412394622921095
2006-08-01,1.3796437399236194,0.4086134405094713,2.0,16.1,0.0,-0.2052332944354577,0.0759088348555482,2064997.9,233.0,0.3560521446755422,450.65,0.34778650445906434,0.23510124262698287,-0.49846031690549664,1.126949200494889,0.18575030660331696,0.640046326578772,0.04742649842223488,1.6190497666132897
2006-08-01,1.3796437399236194,0.4086134405094713,2.0,16.1,0.0,-0.2052332944354577,0.0759088348555482,2064997.9,233.0,0.3560521446755422,450.65,0.34778650445906434,0.23510124262698287,-0.49846031690549664,1.126949200494889,0.18575030660331696,0.640046326578772,0.04742649842223488,0.0
2006-09-01,1.5685021526264724,-0.3055753036683312,1.0,16.45,0.0176818356439819,-0.0001690118842503,0.0781879696130759,2126998.7,234.0,0.3000721885683501,470.93,0.28157430301494496,0.6217268183143654,-0.3746131097896415,0.2941133572351002,-0.1513974403140195,0.7313503027462496,0.29945222483134665,4.500166426273178
2006-10-01,1.747913224383274,-0.5698645253562092,1.0,14.07,0.041236864719316,-0.2396428062065629,0.0721622637009604,2105769.4,235.0,0.3302689463398368,481.65,0.3172905476775248,0.17022598920832271,-0.20962885005268467,0.2941133572351002,-0.2761606998206988,0.8180869430972311,-0.32687009278679857,2.2763468031342216
2006-11-01,1.6345405989752588,-0.5329437915013693,2.0,14.17,0.0177615494483914,-0.1132129773525399,0.0746824109467607,2179309.9,236.0,0.287682072451781,487.94,0.26691947079865275,0.4085951715769666,-0.3740547779374814,1.126949200494889,-0.25873149453684324,0.7632767213011575,-0.0032770794198740045,1.3059275407453663
2006-11-01,1.6345405989752588,-0.5329437915013693,2.0,14.17,0.0177615494483914,-0.1132129773525399,0.0746824109467607,2179309.9,236.0,0.287682072451781,487.94,0.26691947079865275,0.4085951715769666,-0.3740547779374814,1.126949200494889,-0.25873149453684324,0.7632767213011575,-0.0032770794198740045,0.0
